site_name	site_database	site_num	long_name	lat	lon	coord_datum	alt	alt_datum	site_type	nhdplus_id	nhdplus_id_confidence	sciencebase_id
nwis_412126095565201	nwis	412126095565201	Missouri River at NP Dodge Park at Omaha, Nebr.	41.3574722	-95.9477778	NAD83	981	NAVD88	ST	17219436	MOST_SURE	556f28e8e4b0d9246a9fcdd4
nwis_414037088003201	nwis	414037088003201	37N11E-20.8d1	41.67687778	-88.0088917	NAD83	588.13	NAVD88	GW	14787047	MAYBE2	556f1e43e4b0d9246a9fc31e
nwis_414042088003201	nwis	414042088003201	37N11E-20.8e	41.67825556	-88.0089778	NAD83	587.21	NAVD88	GW	14787477	MAYBE2	556f1e45e4b0d9246a9fc322
nwis_415007121102001	nwis	415007121102001	CLEAR LK RES NR NEWELL CA	41.83508056	-121.1724306	NAD83	4480	NGVD29	LK	2556537	MAYBE2	556f286ce4b0d9246a9fcc4c
nwis_415639070032501	nwis	415639070032501	POLE DIKE CREEK, UPSTRM HERRING R NR WELLFLEET, MA	41.94416667	-70.0569444	NAD83	1	NAVD88	ST	NA	NA	5890effee4b072a7ac110683
nwis_415716070031801	nwis	415716070031801	BOUND BROOK, DNSTRM BOUND BK RD NR WELLFLEET, MA	41.9545833	-70.0549722	NAD83	1	NAVD88	ST	NA	NA	5890f001e4b072a7ac11080f
nwis_420451121510000	nwis	420451121510000	KLAMATH STRAITS DRAIN NEAR HIGHWAY 97, OR	42.0808333	-121.85	NAD83	4088	NAVD88	ST	2552667	MOST_SURE	556f1f78e4b0d9246a9fc701
nwis_420615121533600	nwis	420615121533600	KLAMATH RIVER AT SITE 12A, NR ROCK QUARRY, OR	42.10416667	-121.8933333	NAD83	4087	NAVD88	ST	2553651	MOST_SURE	556f1f79e4b0d9246a9fc705
nwis_420615121533601	nwis	420615121533601	KLAMATH RIVER AT SITE 12A, NR ROCK QUARRY-BOTTOM	42.10416667	-121.8933333	NAD83	4087	NAVD88	ST	2553651	MAYBE2	556f2918e4b0d9246a9fce74
nwis_420732121501100	nwis	420732121501100	NORTH CANAL 0.9 MI BLW KLAMATH RIVER, NR WORDEN,OR	42.12555278	-121.8363667	NAD83	4087.53	NAVD88	ST-CA	NA	NA	5716b31ce4b0ef3b7ca99aae
nwis_420741121554001	nwis	420741121554001	KLAMATH RIVER ABV KENO DAM, AT KENO - BOTTOM	42.12805556	-121.9277778	NAD83	4090	NAVD88	ST	2553639	MAYBE2	556f2919e4b0d9246a9fce78
nwis_420853121505500	nwis	420853121505500	KLAMATH RIVER AT MILLER ISLAND BOAT RAMP, OR	42.14805556	-121.848611	NAD83	4087	NAVD88	ST	2553655	MOST_SURE	556f1f7de4b0d9246a9fc711
nwis_420853121505501	nwis	420853121505501	KLAMATH RIVER AT MILLER ISLAND BOAT RAMP-BOTTOM	42.14805556	-121.848611	NAD83	4087	NAVD88	ST	2553655	MAYBE2	556f291ae4b0d9246a9fce7c
nwis_421015121471800	nwis	421015121471800	LOST RIVER DIVERSION CHANNEL NR KLAMATH RIVER, OR	42.1708333	-121.7883333	NAD83	4088	NAVD88	ST	2552009	MOST_SURE	556f1f7fe4b0d9246a9fc719
nwis_421209121463000	nwis	421209121463000	KLAMATH RIVER AT RAILROAD BRIDGE, OR	42.2025	-121.775	NAD83	4087	NAVD88	ST	2553631	MOST_SURE	556f1f80e4b0d9246a9fc71d
nwis_421209121463001	nwis	421209121463001	KLAMATH RIVER AT RAILROAD BRIDGE - BOTTOM	42.2025	-121.775	NAD83	4087	NAVD88	ST	2553631	MAYBE2	556f1f81e4b0d9246a9fc721
nwis_421401121480900	nwis	421401121480900	LINK RIVER DAM	42.2336111	-121.8025	NAD83	4146	NAVD88	ST	948010003	MAYBE2	556f291ce4b0d9246a9fce80
nwis_421410121492000	nwis	421410121492000	SOUTH SHORE (SSR)	42.23594956	-121.8232555	NAD83	NA	NA	LK	24091906	MAYBE2	556f1f84e4b0d9246a9fc729
nwis_421838121513900	nwis	421838121513900	NORTH BUCK ISLAND  - NBI	42.3104195	-121.8619531	NAD83	4143	NAVD88	LK	24091916	MAYBE2	556f291de4b0d9246a9fce84
nwis_421933121550000	nwis	421933121550000	HOWARD BAY  - HDB	42.32569629	-121.9177889	NAD83	4143	NAVD88	LK	24092324	MAYBE2	556f291ee4b0d9246a9fce88
nwis_422042121513100	nwis	422042121513100	RATTLESNAKE POINT  -  RPT	42.34475205	-121.8598427	NAD83	NA	NA	LK	24091920	MAYBE2	556f1f87e4b0d9246a9fc735
nwis_422128121530600	nwis	422128121530600	SOUTH END OF TRENCH (LOWER) / SET-L	42.35758478	-121.8860939	NAD83	NA	NA	LK	24091920	MAYBE2	556f1f88e4b0d9246a9fc739
nwis_422305121553800	nwis	422305121553800	MID-TRENCH - LOWER   -  MDTL	42.38461146	-121.9284016	NAD83	NA	NA	LK	24091920	MAYBE2	556f1f89e4b0d9246a9fc73d
nwis_422305121553803	nwis	422305121553803	MID-TRENCH - UPPER   - MDTU	42.3846892	-121.9286044	NAD83	NA	NA	LK	24091920	MAYBE2	556f1f8ae4b0d9246a9fc741
nwis_422437121515200	nwis	422437121515200	MODOC RIM/MRM	42.4102226	-121.8656777	NAD83	NA	NA	LK	24091920	MAYBE2	556f1f8be4b0d9246a9fc745
nwis_422559121574400	nwis	422559121574400	EAGLE POINT - LOWER  - EPT	42.4329711	-121.963376	NAD83	NA	NA	LK	24092410	MAYBE2	556f1f8ce4b0d9246a9fc749
nwis_422622122004000	nwis	422622122004000	MID-NORTH - LOWER  - MDNL	42.43916489	-122.0122388	NAD83	NA	NA	LK	24092268	MAYBE2	556f1f8de4b0d9246a9fc74d
nwis_422622122004003	nwis	422622122004003	MID-NORTH - UPPER  - MDNU	42.43916489	-122.0122388	NAD83	NA	NA	LK	24092268	MAYBE2	556f1f8fe4b0d9246a9fc751
nwis_422719121571400	nwis	422719121571400	WILLIAMSON RIVER OUTLET - WMR	42.45524844	-121.9549039	NAD83	NA	NA	LK	24092410	MAYBE2	556f2920e4b0d9246a9fce8c
nwis_422749121540700	nwis	422749121540700	GOOSE BAY EAST (GBE)	42.46063769	-121.9032078	NAD83	NA	NA	LK	24091920	MAYBE2	556f1f91e4b0d9246a9fc759
nwis_422808122024400	nwis	422808122024400	FISH BANKS  - FBS	42.46896935	-122.0465458	NAD83	NA	NA	LK	24092230	MAYBE2	556f1f92e4b0d9246a9fc75d
nwis_422842121584300	nwis	422842121584300	WILLIAMSON DELTA WEST (WDW)	42.47816436	-121.9798496	NAD83	NA	NA	LK	24092410	MAYBE2	556f1f93e4b0d9246a9fc761
nwis_423124121583400	nwis	423124121583400	AGENCY LAKE SOUTH - AGS	42.52344136	-121.9854062	NAD83	4143	NAVD88	LK	24091894	MAYBE2	556f1f94e4b0d9246a9fc765
nwis_423335121564300	nwis	423335121564300	AGENCY LAKE NORTH - AGN	42.5595802	-121.9464057	NAD83	4143	NAVD88	LK	24091898	MAYBE2	556f2922e4b0d9246a9fce90
nwis_431037090043401	nwis	431037090043401	SK-08/03E/12-0200	43.17705556	-90.0761944	NAD83	730	NAVD88	GW	13635863	MAYBE2	556f2992e4b0d9246a9fcfea
nwis_433422116323200	nwis	433422116323200	INDIAN CREEK AT SUGAR AVE NAMPA, ID	43.57224444	-116.5425806	NAD83	2488	NAVD88	ST	23402491	MOST_SURE	556f1e37e4b0d9246a9fc2fa
nwis_434821116444300	nwis	434821116444300	SAND HOLLOW CREEK NEAR I-84 SAND HOLLOW, ID	43.8057	-116.74525	NAD83	2414	NAVD88	ST	23399085	MOST_SURE	556f1e38e4b0d9246a9fc2fe
nwis_443320089212303	nwis	443320089212303	PT-24/09E/13-1447	44.555675	-89.3563306	NAD83	1135.7	NAVD88	GW	9033221	MAYBE2	556f2993e4b0d9246a9fcfee
nwis_443320089212304	nwis	443320089212304	PT-24/09E/13-1573	44.55566667	-89.3563333	NAD83	1135.7	NAVD88	GW	9033221	MAYBE2	556f2994e4b0d9246a9fcff2
nwis_444728122450000	nwis	444728122450000	NORTH SANTIAM RIVER AT GEREN ISLAND, NR STAYTON,OR	44.79095556	-122.7511989	NAD83	NA	NA	ST	23780477	MAYBE2	556f2923e4b0d9246a9fce94
nwis_452230122512201	nwis	452230122512201	CHICKEN CREEK AT SCHOLLS-SHERWOOD HWY, SHERWOOD OR	45.3748654	-122.8572543	NAD83	130	NGVD29	ST	23805228	MAYBE2	556f1f97e4b0d9246a9fc771
nwis_453004122510301	nwis	453004122510301	BEAVERTON CREEK AT 170TH AVE, BEAVERTON, OR	45.5009505	-122.852045	NAD83	160	NGVD29	ST	23804898	MOST_SURE	556f2925e4b0d9246a9fce98
nwis_453030122560101	nwis	453030122560101	ROCK CREEK AT BROOKWOOD AVENUE, HILLSBORO, OR	45.5081944	-122.9335	NAD83	NA	NA	ST	23804886	MOST_SURE	556f2926e4b0d9246a9fce9c
nwis_453040123065201	nwis	453040123065201	GALES CREEK AT OLD HWY 47, FOREST GROVE, OR	45.510878	-123.115666	NAD83	70	NGVD29	ST	23805050	MAYBE2	556f1f9be4b0d9246a9fc77d
nwis_453113123003501	nwis	453113123003501	DAIRY CREEK AT HWY 8, HILLSBORO, OR	45.52022699	-123.0110247	NAD83	130	NGVD29	ST	23804940	MAYBE2	556f1f9ce4b0d9246a9fc781
nwis_453250122494501	nwis	453250122494501	BRONSON CREEK ABOVE NW KAISER RD	45.5473472	-122.8291417	NAD83	217	NGVD29	ST	NA	NA	5890f003e4b072a7ac110937
nwis_453302122491600	nwis	453302122491600	BRONSON CR NEAR NW MEISNER DR AND NW HENNINGER LN	45.5504861	-122.821075	NAD83	241	NAVD88	ST	NA	NA	5890f005e4b072a7ac110a4b
nwis_453312122485800	nwis	453312122485800	BRONSON CREEK NEAR NW LAKEVIEW DR	45.55334167	-122.8162278	NAD83	253	NAVD88	ST	NA	NA	5890f007e4b072a7ac110b19
nwis_453604122060000	nwis	453604122060000	FRANZ LAKE SLOUGH ENTRANCE, COLUMBIA RIVER, WA	45.6011833	-122.1000028	NAD83	NA	NA	ST	23736119	LEAST_SURE	556f2070e4b0d9246a9fca54
nwis_454554119121801	nwis	454554119121801	03.00N/29.00E-05DDA01	45.7649111	-119.205	NAD83	693	NAVD88	GW	NA	NA	556f2928e4b0d9246a9fcea0
nwis_454705122451400	nwis	454705122451400	CAMPBELL SLOUGH, RIDGEFIELD NWR, ROTH UNIT, WA	45.7847222	-122.7540278	NAD83	NA	NA	ST	23737983	MAYBE2	556f2071e4b0d9246a9fca58
nwis_454919119184701	nwis	454919119184701	04.00N/28.00E-16DDD01	45.822	-119.313	NAD83	521	NAVD88	GW	NA	NA	556f1f9ee4b0d9246a9fc789
nwis_455415119314601	nwis	455415119314601	05.00N/26.00E-23BDB01	45.90427778	-119.5295	NAD83	292	NGVD29	GW	947070178	MAYBE2	556f2929e4b0d9246a9fcea4
nwis_455657111283501	nwis	455657111283501	Missouri River nr Trident	45.9491781	-111.477328	NAD83	4020	NGVD29	ST	NA	NA	57866d35e4b0e02680c10a39
nwis_460230111253101	nwis	460230111253101	Missouri River at Clarkston	46.04162286	-111.4262148	NAD83	3980	NGVD29	ST	NA	NA	57866d38e4b0e02680c10ae5
nwis_460614111234801	nwis	460614111234801	Missouri River above Sixteen Mile Creek nr Lombard	46.10381785	-111.3974633	NAD83	3930	NGVD29	ST	NA	NA	57866d3be4b0e02680c10ae8
nwis_460709111241001	nwis	460709111241001	Missouri River bl Toston Dam nr Toston	46.1192346	-111.4036858	NAD83	3920	NGVD29	ST	NA	NA	57866d3ee4b0e02680c10aeb
nwis_460939123201600	nwis	460939123201600	BIRNIE SLOUGH, WHITE'S ISLAND, COLUMBIA RIVER, WA	46.1608333	-123.3378333	NAD83	NA	NA	ST	24522062	MAYBE2	556f2072e4b0d9246a9fca5c
nwis_461411111280601	nwis	461411111280601	Missouri River ab York Island nr Toston	46.2363464	-111.4692166	NAD83	3860	NGVD29	ST	NA	NA	57866d40e4b0e02680c10aee
nwis_461518123285700	nwis	461518123285700	UNNAMED SLOUGH, WELCH ISLAND, COLUMBIA RIVER, OR	46.2551111	-123.4824444	NAD83	9	NAVD88	ST	24520950	MAYBE2	556f292ae4b0d9246a9fcea8
nwis_462107111312301	nwis	462107111312301	Missouri River ab Canyon Ferry nr Townsend	46.35187598	-111.523858	NAD83	3790	NGVD29	ST	NA	NA	5890f009e4b072a7ac110bd0
nwis_50048565	nwis	50048565	QUEBRADA SANTA CATALINA NEAR GUAYNABO, PR	18.4070314	-66.118083	NAD83	50.98	NGVD29	ST	NA	NO_COMID	556f1fdfe4b0d9246a9fc85d
nwis_50048580	nwis	50048580	UNNAMED CREEK AT FORT BUCHANAN, GUAYNABO, PR	18.4201918	-66.1160552	NAD83	17.06	NGVD29	ST	NA	NO_COMID	556f1fe0e4b0d9246a9fc861
nwis_50231500	nwis	50231500	LAGUNA BAHIA MOSQUITO NO.1 VIEQUES PR	18.10232553	-65.4458808	NAD83	0	PRVD02	OC-CO	NA	NO_COMID	556f2949e4b0d9246a9fcf08
nwis_50231505	nwis	50231505	LAGUNA BAHIA MOSQUITO NO. 3 VIEQUES, PR	18.09978952	-65.4459891	NAD83	0	NGVD29	WE	NA	NO_COMID	556f1fe2e4b0d9246a9fc869
